placa,marca,modelo,anio,color,clase,fecha_matricula,anio_matricula,servicio,fecha_caducidad,polarizado
ABA5574,MAZDA,BT-50 CD 4X4 ACTION GAS 2.6 FL,2011,BLANCO,CAMIONETA,18-06-2019,2019,USO PARTICULAR,16-06-2024,No existe registro de polarizado
ABA5575,MAZDA,BT-50 CD 4X4 ACTION GAS 2.6 FL,2011,ROJO,CAMIONETA,13-03-2025,2025,USO PARTICULAR,12-03-2030,No existe registro de polarizado
ABC4655,NISSAN,SENTRA 2.0 SPORT 6MT SER,2012,PLOMO,AUTOMOVIL,16-06-2025,2025,USO PARTICULAR,30-06-2030,No existe registro de polarizado
ABC4656,CHEVROLET,NHR CHASIS CABINADO,2006,BLANCO,CAMION,02-12-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
ABC4657,MAZDA,CX7,2010,BLANCO,VEHICULO UTILITARIO,21-08-2021,2021,PARTICULAR,20-08-2026,No existe registro de polarizado
ABC4658,NISSAN,ROGUE,2008,PLATEADO,CAMIONETA,30-07-2024,2024,USO PARTICULAR,30-09-2029,No existe registro de polarizado
ABC4659,NISSAN,NAVARA DOBLE CABINA 4X2 2.5 SE MT DIESEL,2012,BLANCO,CAMIONETA,22-10-2024,2024,USO PARTICULAR,31-10-2029,No existe registro de polarizado
ABC4660,MAZDA,BT-50 STD FL 2.2 CS 4X2 TM,2014,BLANCO,CAMIONETA,25-11-2024,2024,USO PARTICULAR,24-11-2029,No existe registro de polarizado
ABC4661,NISSAN,NP300 FRONTIER CABINA DOBLE 4X2 2.4 MT 16V,2012,PLATEADO,CAMIONETA,29-11-2024,2024,USO PARTICULAR,28-11-2029,No existe registro de polarizado
ABC4662,MITSUBISHI,ASX 2.0 MT 2WD,2012,BLANCO,VEHICULO UTILITARIO,19-11-2021,2021,USO PARTICULAR,31-03-2026,No existe registro de polarizado
ABC4663,MITSUBISHI,ASX 2.0 MT 2WD,2012,NEGRO,VEHICULO UTILITARIO,20-06-2023,2023,USO PARTICULAR,18-06-2028,No existe registro de polarizado
ABC4664,TOYOTA,BRT HILUX 4X4 CD SR,2012,DORADO,CAMIONETA,19-08-2020,2020,USO PARTICULAR,18-08-2025,No existe registro de polarizado
ABC4665,TOYOTA,CET HILUX 4X2 CD NO AA DIESEL,2012,BLANCO,CAMIONETA,09-06-2022,2022,USO PARTICULAR,30-06-2027,No existe registro de polarizado
ABC4666,CHEVROLET,CRUZE AC 1.8 4P 4X2 TM,2014,BLANCO,AUTOMOVIL,17-03-2021,2021,USO PARTICULAR,16-03-2026,No existe registro de polarizado
ABC4667,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,BLANCO,CAMIONETA,22-01-2025,2025,USO PARTICULAR,21-01-2030,No existe registro de polarizado
ABC4668,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,PLATEADO,CAMIONETA,02-10-2024,2024,USO PARTICULAR,01-10-2029,No existe registro de polarizado
ABC4669,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,BLANCO,CAMIONETA,29-11-2018,2018,PARTICULAR,28-11-2023,No existe registro de polarizado
ABC4670,CHEVROLET,LUV D-MAX TM 3.0 4X4 DIESEL CD EXTREME,2013,PLATEADO,CAMIONETA,12-04-2023,2023,USO PARTICULAR,10-04-2028,No existe registro de polarizado
ABC4671,MAZDA,B2600 CS CHASIS,2003,ROJO,CAMIONETA,16-02-2023,2023,USO PARTICULAR,15-02-2028,No existe registro de polarizado
ABC4672,SUZUKI,GRAND VITARA SZ 2.4 5P 4X2 TA,2014,PLATEADO,VEHICULO UTILITARIO,08-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
ABC4673,CHEVROLET,SPARK 5P STD 1.0L ACTIVO,2012,BLANCO,AUTOMOVIL,18-04-2023,2023,USO PARTICULAR,16-04-2028,No existe registro de polarizado
ABC4674,CHEVROLET,AVEO EMOTION 1.6L AC,2012,PLATEADO,AUTOMOVIL,03-04-2024,2024,PARTICULAR,02-04-2029,No existe registro de polarizado
ABC4675,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2012,AMARILLO,AUTOMOVIL,18-10-2024,2024,TRANSP. PUBLICO,30-06-2029,No existe registro de polarizado
ABC4676,CHEVROLET,AVEO FAMILY 1.5L TM AC,2011,BLANCO,AUTOMOVIL,16-07-2020,2020,USO PARTICULAR,15-07-2025,No existe registro de polarizado
ABC4677,HYUNDAI,TQ 12PAS 2.5 TM DSL AC,2012,BLANCO,CAMIONETA,14-09-2022,2022,USO PARTICULAR,31-08-2027,No existe registro de polarizado
ABC4678,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2012,NEGRO,AUTOMOVIL,08-09-2023,2023,USO PARTICULAR,06-09-2028,No existe registro de polarizado
ABC4679,CHEVROLET,D-MAX TD 2.5 CS 4X2 TM DIESEL,2014,BLANCO,CAMIONETA,25-10-2023,2023,USO PARTICULAR,31-10-2028,No existe registro de polarizado
GSB3041,CHEVROLET,SPARK 5P A/C 1.0L ACTIVO,2011,ROJO,AUTOMOVIL,18-04-2013,2013,USO PARTICULAR,31-12-2015,No existe registro de polarizado
GBP8195,HIGER,KLQ6138Y AC 10.8 1P 4X2 TM DIESEL,2025,BLANCO,OMNIBUS,13-11-2024,2024,TRANSPORTE PUBLICO,12-11-2029,No existe registro de polarizado
GBP8196,CHEVROLET,NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN,2025,BLANCO,CAMION,14-11-2024,2024,TRANSPORTE PUBLICO,13-11-2029,No existe registro de polarizado
GBP8197,HINO,AK8JRSA 7.7 4X2 TM DIESEL CN,2024,AZUL,OMNIBUS,22-11-2024,2024,TRANSP. PUBLICO,21-11-2029,No existe registro de polarizado
GBP8198,HINO,AK8JRSA 7.7 4X2 TM DIESEL CN,2024,BLANCO,AUTOBUS,04-12-2024,2024,TRANSP. PUBLICO,03-12-2029,No existe registro de polarizado
GBP8199,FAW,CA5180GYYP62K1L5E5 AC 5.7 2P 4X2 TM DIESEL CN,2023,BLANCO,CAMION,12-12-2024,2024,TRANSPORTE PUBLICO,11-12-2029,No existe registro de polarizado
GBP8200,HINO,AK8JRSA 7.7 2P 4X2 TM DIESEL,2025,BLANCO,AUTOBUS,13-12-2024,2024,TRANSP. PUBLICO,12-12-2029,No existe registro de polarizado
GBP8201,JAC,HFC1063KN AC 4.5 2P 4X2 TM DIESEL,2025,BLANCO,VEHICULO ESPECIAL,16-12-2024,2024,TRANSP. PUBLICO,15-12-2029,No existe registro de polarizado
GBP8202,HINO,AK8JRSA 7.7 4X2 TM DIESEL CN,2024,BLANCO,AUTOBUS,18-12-2024,2024,TRANSP. PUBLICO,17-12-2029,No existe registro de polarizado
GBP8203,HINO,AK8JRSA 7.7 4X2 TM DIESEL CN,2024,BLANCO,AUTOBUS,18-12-2024,2024,TRANSP. PUBLICO,17-12-2029,No existe registro de polarizado
GBP8204,HIGER,KLQ6852 AC 4.5 1P 4X2 TM DIESEL,2025,BLANCO,OMNIBUS,27-01-2025,2025,TRANSPORTE PUBLICO,26-01-2030,No existe registro de polarizado
GBP8205,HINO,AK8JRSA AC 7.7 2P 4X2 TM DIESEL,2025,AMARILLO,OMNIBUS,05-02-2025,2025,TRANSPORTE PUBLICO,04-02-2030,No existe registro de polarizado
GBP8206,DONGFENG,EQ1071S8CDC AC 3.8 2P 4X2 TM DIESEL,2024,BLANCO,CAMION,07-02-2025,2025,TRANSPORTE PUBLICO,06-02-2030,No existe registro de polarizado
GBP8207,MERCEDES BENZ,OF 1726 59 6.4 2P 4X2 TM DIESEL,2024,AZUL,OMNIBUS,07-02-2025,2025,TRANSPORTE PUBLICO,06-02-2030,No existe registro de polarizado
GBP8208,HINO,AK8JRSA 7.7 2P 4X2 TM DIESEL,2025,NEGRO,OMNIBUS,12-02-2025,2025,TRANSPORTE PUBLICO,11-02-2030,No existe registro de polarizado
GBP8209,CHEVROLET,NQR 1015 EIII 5.2 2P 4X2 TM DIESEL,2024,BLANCO,CAMION,12-02-2025,2025,TRANSPORTE PUBLICO,11-02-2030,No existe registro de polarizado
GBP8210,FAW,CA5080P40K17L1EA84 AC 3.8 2P 4X2 TM DIESEL,2022,BLANCO,UNIDAD DE CARGA Y REMOLQUE,13-02-2025,2025,TRANSPORTE PUBLICO,12-02-2030,No existe registro de polarizado
GBP8211,HINO,AK8JRSA 7.7 1P 4X2 TM DIESEL,2024,VERDE,OMNIBUS,14-02-2025,2025,TRANSPORTE PUBLICO,13-02-2030,No existe registro de polarizado
GBP8212,FAW,TIGER VH AC 3.8 2P 4X2 TM DIESEL,2024,ANARANJADO,UNIDAD DE CARGA Y REMOLQUE,21-02-2025,2025,TRANSPORTE PUBLICO,20-02-2030,No existe registro de polarizado
GBP8213,CHEVROLET,NMR 613 EIII AC 3.0 2P 4X2 TM DIESEL CN,2025,BLANCO,CAMION,21-02-2025,2025,PARTICULAR,20-02-2030,No existe registro de polarizado
GBP8214,SINOTRUK,HOWO T7H ZZ4187V361HC1B AC 9.7 2P 4X2 TM DIESEL,2025,BLANCO,TRAILER,27-03-2025,2025,TRANSPORTE PUBLICO,26-03-2030,No existe registro de polarizado
GBP8215,SINOTRUK,HOWO T7H ZZ4187V361HC1B AC 9.7 2P 4X2 TM DIESEL,2025,BLANCO,TRAILER,27-03-2025,2025,TRANSPORTE PUBLICO,26-03-2030,No existe registro de polarizado
GBP8216,SINOTRUK,HOWO T7H ZZ4187V361HC1B AC 9.7 2P 4X2 TM DIESEL,2026,BLANCO,TRAILER,02-04-2025,2025,TRANSPORTE PUBLICO,01-04-2030,No existe registro de polarizado
GBP8217,JAC,HFC1040KN AC 2.7 2P 4X2 TM DIESEL CN,2025,BLANCO,CAMION,03-04-2025,2025,TRANSPORTE PUBLICO,02-04-2030,No existe registro de polarizado
GBP8218,FOTON,AUMARK S BJ1088 AC 3.8 2P 4X2 TM DIESEL,2025,BLANCO,CAMION,03-04-2025,2025,TRANSPORTE PUBLICO,02-04-2030,No existe registro de polarizado
GBP8219,SINOTRUK,HOWO ZZ1067F341CD165 AC 3.8 2P 4X2 TM DIESEL,2025,BLANCO,UNIDAD DE CARGA Y REMOLQUE,04-04-2025,2025,TRANSPORTE PUBLICO,03-04-2030,No existe registro de polarizado
GCA7419,BYD,F3 GS LF M5G AC 1.5 4P 4X2 TM,2019,ROJO,AUTOMOVIL,09-03-2024,2024,USO PARTICULAR,08-03-2029,No existe registro de polarizado
GCA7420,NISSAN,PATHFINDER AC 3.5 5P 4X2 TA,2017,AZUL,VEHICULO UTILITARIO,14-06-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
GCA7421,KIA,CARNIVAL AC 3.3 5P 4X2 TA,2019,PLATEADO,CAMIONETA,15-10-2018,2018,USO PARTICULAR,14-10-2023,No existe registro de polarizado
GCA7422,BMW,320I AC 2.0 5P 4X2 TM,2014,PLATEADO,VEHICULO ESPECIAL,09-03-2022,2022,PARTICULAR,08-03-2027,No existe registro de polarizado
GCA7423,BYD,YUAN GLX LF AC 1.5 5P 4X2 TM,2018,ROJO,VEHICULO UTILITARIO,24-07-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
GCA7424,JAC,HFC1037DEV LUXURY AC 2.0 4P 4X2 TM,2019,BLANCO,CAMIONETA,17-05-2023,2023,USO PARTICULAR,31-05-2028,No existe registro de polarizado
GCA7425,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2019,NEGRO,AUTOMOVIL,15-06-2024,2024,USO PARTICULAR,30-06-2029,No existe registro de polarizado
GCA7426,SOUEAST,DX7 AC 1.5 5P 4X2 TM,2019,BLANCO,VEHICULO UTILITARIO,21-02-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
GCA7427,NISSAN,ROGUE AC 2.5 5P 4X4 TA,2017,PLATEADO,VEHICULO UTILITARIO,15-01-2024,2024,USO PARTICULAR,31-08-2029,No existe registro de polarizado
GCA7428,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2019,ROJO,AUTOMOVIL,16-10-2018,2018,USO PARTICULAR,15-10-2023,No existe registro de polarizado
GCA7429,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2019,PLATEADO,AUTOMOVIL,16-10-2018,2018,USO PARTICULAR,15-10-2023,No existe registro de polarizado
GCA7430,VOLKSWAGEN,TIGUAN TRENDLINE STD BW22L0 AC 2.0 5P 4X4 TA,2018,PLOMO,VEHICULO UTILITARIO,09-08-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
GCA7431,VOLKSWAGEN,AMAROK BI TDI PLUS AC 2.0 CD 4X4 TM DIESEL,2017,PLATEADO,CAMIONETA,20-11-2023,2023,USO PARTICULAR,18-11-2028,No existe registro de polarizado
GCA7432,MITSUBISHI,OUTLANDER AC 2.4 5P 4X2 TA,2018,AZUL,VEHICULO UTILITARIO,14-02-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GCA7433,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,22-12-2023,2023,USO PARTICULAR,30-04-2028,No existe registro de polarizado
GCA7434,KIA,OPTIMA AC 2.0 4P 4X2 TA HYBRID,2019,BLANCO,AUTOMOVIL,17-04-2025,2025,USO PARTICULAR,16-04-2030,No existe registro de polarizado
GCA7435,KIA,SPORTAGE SL AC 2.0 5P 4X2 TA,2019,AZUL,VEHICULO UTILITARIO,09-02-2022,2022,USO PARTICULAR,08-02-2027,No existe registro de polarizado
GCA7436,NISSAN,QASHQAI ADVANCE AC 2.0 5P 4X2 TA,2019,CAFE,VEHICULO UTILITARIO,17-01-2023,2023,USO PARTICULAR,31-07-2028,No existe registro de polarizado
GCA7437,HYUNDAI,NEW SANTA FE 7PAS AC 2.4 5P 4X2 TA,2019,PLATEADO,VEHICULO UTILITARIO,15-08-2023,2023,USO PARTICULAR,31-08-2028,No existe registro de polarizado
GCA7438,HYUNDAI,TUCSON TL AC 2.0 5P 4X2 TM,2019,ROJO,VEHICULO UTILITARIO,11-09-2023,2023,USO PARTICULAR,30-09-2028,No existe registro de polarizado
GCA7439,MASERATI,LEVANTE AC 3.0 5P 4X4 TA,2018,VERDE,VEHICULO ESPECIAL,11-11-2022,2022,USO PARTICULAR,10-11-2027,No existe registro de polarizado
GCA7440,SOUEAST,DX3 TCH AC 1.5 5P 4X2 TM,2019,ROJO,VEHICULO UTILITARIO,26-03-2024,2024,USO PARTICULAR,25-03-2029,No existe registro de polarizado
GCA7441,BYD,YUAN GLX LF AC 1.5 5P 4X2 TM,2019,ROJO,VEHICULO UTILITARIO,04-10-2022,2022,USO PARTICULAR,03-10-2027,No existe registro de polarizado
GCA7442,NISSAN,X-TRAIL ADVANCE CVT AC 2.5 5P 4X2 TA,2019,NEGRO,VEHICULO UTILITARIO,13-03-2025,2025,USO PARTICULAR,12-03-2030,No existe registro de polarizado
GCA7443,SOUEAST,DX3 AC 1.5 5P 4X2 TM,2019,PLOMO,VEHICULO UTILITARIO,13-02-2025,2025,USO PARTICULAR,12-02-2030,No existe registro de polarizado
GGZ0547,CHEVROLET,LUV,1978,CELESTE,CAMIONETA,08-08-2011,2011,USO PARTICULAR,31-08-2015,No existe registro de polarizado
GGZ0548,FIAT,UNO S,1991,NEGRO,AUTOMOVIL,22-09-2022,2022,PARTICULAR,21-09-2027,No existe registro de polarizado
GGZ0549,CHEVROLET,LUV C/S 4X2 T/M,1992,VERDE,CAMIONETA,15-01-2018,2018,PARTICULAR,14-01-2023,No existe registro de polarizado
GGZ0550,FIAT,124,1970,ROJO,AUTOMOVIL,01-12-2000,2000,USO PARTICULAR,31-12-2000,No existe registro de polarizado
GGZ0551,CHEVROLET,LUV C/S 4X2 T/M,1992,VERDE,CAMIONETA,07-01-2004,2004,USO PARTICULAR,08-01-2004,No existe registro de polarizado
GGZ0552,OPEL,1560,1969,NEGRO,AUTOMOVIL,09-07-2003,2003,USO PARTICULAR,10-07-2003,No existe registro de polarizado
GGZ0553,SUZUKI,FORSA,1992,ROJO,AUTOMOVIL,09-07-2003,2003,USO PARTICULAR,10-07-2003,No existe registro de polarizado
GGZ0554,NISSAN,JUNIOR,1980,CELESTE,CAMIONETA,10-04-2023,2023,PARTICULAR,08-04-2028,No existe registro de polarizado
GGZ0555,CHEVROLET,SWIFT,1992,VINO,AUTOMOVIL,07-07-2021,2021,USO PARTICULAR,06-07-2026,No existe registro de polarizado
GGZ0556,CHEVROLET,TROOPER UBS16-CLK STD 4X4 T/M,1992,CREMA,AUTOMOVIL,06-06-1996,1996,USO PARTICULAR,31-12-1996,No existe registro de polarizado
GGZ0557,CHEVROLET,SWIFT,1992,NEGRO,AUTOMOVIL,18-12-2020,2020,USO PARTICULAR,31-08-2025,No existe registro de polarizado
GGZ0558,FIAT,PREMIO,1992,ROJO,AUTOMOVIL,28-08-2023,2023,USO PARTICULAR,26-08-2028,No existe registro de polarizado
GGZ0560,SUZUKI,FORSA,1992,BLANCO,AUTOMOVIL,09-12-2024,2024,USO PARTICULAR,08-12-2029,No existe registro de polarizado
GGZ0561,,1964,1964,,,23-01-2007,2007,,31-12-2007,No existe registro de polarizado
GGZ0562,FORD,TAUNUS,1966,CELESTE,AUTOMOVIL,26-03-2010,2010,USO PARTICULAR,31-12-2014,No existe registro de polarizado
GGZ0563,NISSAN,SENTRA M/T,1995,VINO,AUTOMOVIL,09-07-2003,2003,USO PARTICULAR,10-07-2003,No existe registro de polarizado
GGZ0564,PEUGEOT,BERLINA 306 SR,1995,CREMA,AUTOMOVIL,22-03-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
GGZ0565,DATSUN,GNL620,1980,ROJO,CAMIONETA,21-06-2022,2022,USO PARTICULAR,30-06-2027,No existe registro de polarizado
GGZ0566,FIAT,PREMIO,1992,NEGRO,AUTOMOVIL,27-03-2009,2009,USO PARTICULAR,31-12-2013,No existe registro de polarizado
GGZ0567,SUZUKI,FORSA,1992,VINO,AUTOMOVIL,06-08-2024,2024,USO PARTICULAR,31-08-2029,No existe registro de polarizado
GGZ0568,CHEVROLET,SWIFT,1992,NEGRO,AUTOMOVIL,18-01-2022,2022,USO PARTICULAR,17-01-2027,No existe registro de polarizado
GGZ0569,FIAT,PREMIO,1992,ROJO,AUTOMOVIL,18-08-2023,2023,USO PARTICULAR,31-10-2028,No existe registro de polarizado
GGZ0570,DATSUN,1500,1971,ROJO,CAMIONETA,03-06-2013,2013,USO PARTICULAR,31-12-2015,No existe registro de polarizado
GGZ0571,CHEVROLET,TROOPER UBS16-CLK STD 4X4 T/M,1992,CREMA,AUTOMOVIL,28-02-2011,2011,USO PARTICULAR,28-02-2015,No existe registro de polarizado
GQJ0143,CHEVROLET,AVEO ACTIVO 1.4L 4P AC,2008,VINO,AUTOMOVIL,29-04-2024,2024,PARTICULAR,28-04-2029,No existe registro de polarizado
GQJ0146,CHEVROLET,LUV D-MAX C/D 4X2 T/M,2008,PLATEADO,CAMIONETA,22-03-2022,2022,USO PARTICULAR,21-03-2027,No existe registro de polarizado
GQJ0147,CITROEN,C3 SX 1.4I,2008,PLOMO,AUTOMOVIL,01-09-2014,2014,USO PARTICULAR,30-12-2019,No existe registro de polarizado
GQJ0151,CHEVROLET,AVEO EMOTION 1.6L GLS,2008,BLANCO,AUTOMOVIL,04-02-2023,2023,PARTICULAR,29-02-2028,No existe registro de polarizado
GQJ0152,HYUNDAI,TUCSON GL GAA 4X2 TM W5B2615DD361,2008,VINO,AUTOMOVIL,28-02-2008,2008,USO PARTICULAR,31-12-2011,No existe registro de polarizado
GQJ0156,CHEVROLET,SPARK 5P A/C 1.0L ACTIVO,2008,AZUL,AUTOMOVIL,23-11-2021,2021,USO PARTICULAR,22-11-2026,No existe registro de polarizado
GQJ0157,CHEVROLET,AVEO ACTIVO 1.4L 4P AC,2008,ROJO,AUTOMOVIL,17-02-2023,2023,USO PARTICULAR,17-02-2028,No existe registro de polarizado
GQJ0159,CHEVROLET,LUV D-MAX C/D 4X2 T/M,2008,VINO,CAMIONETA,11-09-2023,2023,USO PARTICULAR,09-09-2028,No existe registro de polarizado
GQJ0161,CHEVROLET,GRAND VITARA 3P TM AC SPORT,2008,AZUL,VEHICULO UTILITARIO,11-04-2025,2025,USO PARTICULAR,10-04-2030,No existe registro de polarizado
GQJ0164,HYUNDAI,H1 STAREX TQ 12P DAA TM BC4C855GG174,2008,PLOMO,CAMIONETA,08-07-2024,2024,PARTICULAR,07-07-2029,No existe registro de polarizado
GSZ9669,RENAULT,SANDERO STEPWAY AC 1.6 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,10-07-2020,2020,USO PARTICULAR,09-07-2025,No existe registro de polarizado
GSZ9672,VOLKSWAGEN,TIGUAN TRENDLINE STD BW22L0 AC 2.0 5P 4X4 TA,2018,BLANCO,VEHICULO UTILITARIO,08-02-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GSZ9673,SOUEAST,DX7 AC 1.5 5P 4X2 TM,2019,PLOMO,VEHICULO UTILITARIO,24-05-2023,2023,USO PARTICULAR,30-04-2028,No existe registro de polarizado
GSZ9674,KIA,NIRO AC 1.6 5P 4X2 TA HYBRID,2019,PLOMO,AUTOMOVIL,03-03-2022,2022,USO PARTICULAR,02-03-2027,No existe registro de polarizado
GSZ9677,SOUEAST,DX3 AC 1.5 5P 4X2 TM,2019,AZUL,VEHICULO UTILITARIO,31-07-2021,2021,PARTICULAR,30-07-2026,No existe registro de polarizado
GSZ9679,KIA,RIO LX AC 1.4 4P 4X2 TM,2019,BLANCO,AUTOMOVIL,24-05-2023,2023,USO PARTICULAR,31-10-2028,No existe registro de polarizado
GSZ9682,KIA,RIO LX AC 1.4 4P 4X2 TM,2019,AZUL,AUTOMOVIL,30-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GSZ9683,NISSAN,VERSA AC 1.6 4P 4X2 TM,2019,CAFE,AUTOMOVIL,27-12-2023,2023,USO PARTICULAR,30-04-2028,No existe registro de polarizado
GSZ9687,KIA,CERATO LX AC 1.6 4P 4X2 TM,2018,AMARILLO,AUTOMOVIL,18-10-2019,2019,USO PUBLICO,01-12-2021,No existe registro de polarizado
GSZ9688,KIA,CERATO LX ABS AC 1.6 4P 4X2 TM,2018,PLATEADO,AUTOMOVIL,30-05-2023,2023,USO PARTICULAR,30-09-2028,No existe registro de polarizado
GTC1077,NISSAN,VERSA AC 1.6 4P 4X2 TM,2019,NEGRO,AUTOMOVIL,05-06-2019,2019,USO PARTICULAR,03-06-2024,No existe registro de polarizado
GTC1080,RENAULT,SANDERO STEPWAY INTENS 16V AC 1.6 5P 4X2 TM,2019,PLOMO,AUTOMOVIL,31-07-2023,2023,USO PARTICULAR,29-07-2028,No existe registro de polarizado
GTC1082,RENAULT,DUSTER ZEN AC 1.6 5P 4X2 TM,2019,NEGRO,VEHICULO UTILITARIO,26-08-2024,2024,USO PARTICULAR,25-08-2029,No existe registro de polarizado
GTC1084,RENAULT,LOGAN ZEN 8V AC 1.6 4P 4X2 TM,2019,CREMA,AUTOMOVIL,31-05-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
GTC1086,NISSAN,KICKS ADVANCE CVT AC 1.6 5P 4X2 TA,2019,VINO,VEHICULO UTILITARIO,31-07-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
GTC1088,RENAULT,LOGAN ZEN 8V AC 1.6 4P 4X2 TM,2019,CREMA,AUTOMOVIL,17-05-2024,2024,USO PARTICULAR,30-09-2029,No existe registro de polarizado
GTC1089,NISSAN,KICKS ADVANCE CVT AC 1.6 5P 4X2 TA,2019,PLATEADO,VEHICULO UTILITARIO,17-09-2024,2024,PARTICULAR,31-10-2029,No existe registro de polarizado
GTC1091,RENAULT,LOGAN ZEN 8V AC 1.6 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,08-02-2024,2024,USO PARTICULAR,28-02-2029,No existe registro de polarizado
GTC1092,NISSAN,KICKS DRIVE AC 1.6 5P 4X2 TM,2019,VINO,VEHICULO UTILITARIO,30-03-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
GTC1093,RENAULT,LOGAN ZEN 8V AC 1.6 4P 4X2 TM,2019,NEGRO,AUTOMOVIL,28-03-2024,2024,PARTICULAR,27-03-2029,No existe registro de polarizado
GTC1094,RENAULT,LOGAN ZEN 8V AC 1.6 4P 4X2 TM,2019,NEGRO,AUTOMOVIL,07-06-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
GTC1095,NISSAN,VERSA AC 1.6 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,10-06-2019,2019,USO PARTICULAR,08-06-2024,No existe registro de polarizado
GTC1096,RENAULT,LOGAN INTENS 16V AC 1.6 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,10-06-2019,2019,USO PARTICULAR,08-06-2024,No existe registro de polarizado
GTC1097,NISSAN,FRONTIER NP300 LE AC 2.5 CD 4X4 TM DIESEL,2019,VERDE,CAMIONETA,21-10-2022,2022,USO PARTICULAR,20-10-2027,No existe registro de polarizado
GTC1098,KIA,PICANTO LX AC 1.0 4P 4X2 TM,2019,ROJO,AUTOMOVIL,11-03-2022,2022,USO PARTICULAR,10-03-2027,No existe registro de polarizado
GTC1099,KIA,RIO EX AC 1.4 4P 4X2 TM,2019,BLANCO,AUTOMOVIL,05-10-2024,2024,USO PARTICULAR,31-10-2029,No existe registro de polarizado
GTC1100,KIA,PICANTO LX AC 1.2 4P 4X2 TA,2019,PLATEADO,AUTOMOVIL,22-01-2022,2022,USO PARTICULAR,21-01-2027,No existe registro de polarizado
GTC1101,KIA,RIO LX AC 1.4 4P 4X2 TM,2019,AZUL,AUTOMOVIL,09-08-2024,2024,USO PARTICULAR,28-02-2029,No existe registro de polarizado
GTF2990,KIA,PICANTO EX AC 1.2 4P 4X2 TM,2020,PLATEADO,AUTOMOVIL,07-02-2025,2025,USO PARTICULAR,06-02-2030,No existe registro de polarizado
GTF2991,KIA,PICANTO LX AC 1.2 4P 4X2 TM,2021,PLATEADO,AUTOMOVIL,03-07-2020,2020,USO PARTICULAR,02-07-2025,No existe registro de polarizado
GTF2992,KIA,PICANTO LX AC 1.2 4P 4X2 TM,2021,ROJO,AUTOMOVIL,26-08-2022,2022,USO PARTICULAR,25-08-2027,No existe registro de polarizado
GTF2993,KIA,SPORTAGE GL AC 2.0 5P 4X2 TM,2020,AZUL,VEHICULO UTILITARIO,14-05-2024,2024,USO PARTICULAR,13-05-2029,No existe registro de polarizado
GTF2994,KIA,RIO LX AC 1.4 4P 4X2 TM,2020,ROJO,AUTOMOVIL,06-07-2020,2020,USO PARTICULAR,06-07-2025,No existe registro de polarizado
GTF2995,NISSAN,SENTRA 1.6 M/T,2005,DORADO,AUTOMOVIL,30-06-2022,2022,USO PARTICULAR,29-06-2027,No existe registro de polarizado
GTF2996,HYUNDAI,TUCSON TL AC 2.0 5P 4X2 TA,2020,PLATEADO,VEHICULO UTILITARIO,22-06-2020,2020,USO PARTICULAR,21-06-2025,No existe registro de polarizado
GTF2997,CHEVROLET,AVEO FAMILY 1.5L TM AC,2012,PLOMO,AUTOMOVIL,26-03-2021,2021,USO PARTICULAR,25-03-2026,No existe registro de polarizado
GTF2998,CITROEN,BERLINGO CARGA CORTA 2P AC 1.6 5P 4X2 TM DIESEL,2020,BLANCO,CAMIONETA,11-11-2021,2021,USO PARTICULAR,10-11-2026,No existe registro de polarizado
GTF2999,FOTON,GRATOUR BJ6455 AC 1.5 5P 4X2 TM,2020,DORADO,CAMIONETA,26-06-2020,2020,USO PARTICULAR,25-06-2025,No existe registro de polarizado
